budgy	3.4413808849165113
victoria	2.538290897924568
frances	3.4413808849165113
tom	1.1447156946549804
violet	2.098958204094305
constance	3.4413808849165113
louisa	3.4413808849165113
darling	2.119161590182592
little	1.077768905024367
bobsy	3.4413808849165113
called	1.5223027925404373
after	1.7231945765994023
famous	2.14035088925253
hero	1.9789828870175552
south	1.7786230532349374
african	2.663229634532868
lord	1.3110471164215052
bobs	3.14035088925253
waterford	2.964259630196849
candahar	3.4413808849165113
last	1.104921151067982
pledge	2.5962828449022544
union	2.010017120757524
purefoy	6.79586887758249
true	1.6489891954182574
purefoy	6.79586887758249
nose	1.4370595111338689
young	1.2083847745243574
hopeful	3.4413808849165113
christened	2.964259630196849
mortimer	3.4413808849165113
edward	2.2109319635382376
after	1.7231945765994023
influential	3.14035088925253
third	1.9789828870175552
cousin	2.26528962586083
purefoy	6.79586887758249
treasury	3.14035088925253
office	1.584048388485243
dublin	1.424347545617731
castle	2.0264075369456935
wags	2.8393208935885488
father	1.0758929000256117
cronion	3.4413808849165113
dealt	3.4413808849165113
lightly	1.818131594518611
sigh	1.5328958660378615
