gave	1.4762688609584849
money	1.9285665319531151
notwithstanding	1.8036277953448152
enemies	1.3642951015145526
drew	1.8036277953448152
near	1.7067177823367587
approached	2.229596527617096
fossombrone	2.7067177823367587
encountered	2.4056877866727775
duke	1.9016858533285346
orsini	1.3265065406251526
vitelli	1.4762688609584849
routed	2.229596527617096
happened	1.5306265232810774
duke	1.9016858533285346
resolved	2.00774777800074
close	1.7067177823367587
trouble	1.2917444343659408
offers	2.229596527617096
reconciliation	2.00774777800074
perfect	2.229596527617096
dissembler	2.4056877866727775
fail	1.4514452772334527
practices	2.7067177823367587
insurgents	2.7067177823367587
understand	1.502597799680834
wished	1.5605897466585208
acquired	1.344989946319166
anything	1.502597799680834
keep	1.00774777800074
enough	1.5605897466585208
