distinguish	2.208748386837996
singing	2.150756439860309
trace	1.8777551677965714
sound	1.1617518241617721
hosanna	2.208748386837996
above	1.3056583998460523
beauteous	2.0538464268522527
garniture	3.0538464268522527
ample	1.6388730788814347
lustre	1.9399030745454158
moon	1.7985739217489465
cloudless	3.0538464268522527
sky	1.6388730788814347
midnight	2.45178643552429
full	2.259134281580742
full	2.259134281580742
wonder	1.4856447027852575
countenance	2.0124537416940274
amazement	2.57672517213259
view	1.045246255090335
reverted	3.0538464268522527
lofty	1.5624847330179799
things	1.4103937503660653
slowly	2.150756439860309
moving	1.9399030745454158
towards	1.4856447027852575
bride	2.150756439860309
would	1.0368130875534722
outstript	3.0538464268522527
bridal	3.0538464268522527
day	1.1846147071212765
lady	1.4975439260849654
called	2.7528164311882715
aloud	1.8777551677965714
why	1.3726051894766653
burns	2.354876422516234
affection	1.7316271321183334
