liquor	3.3443922736851106
soon	2.488043457135096
mounted	2.198264238006873
heads	1.3950022670401978
generally	1.9294189257142926
does	1.3999096015349421
arrantest	3.3443922736851106
topers	3.3443922736851106
newly	2.566241023301467
landed	2.4413022866931673
began	1.691179759909767
capering	3.0433622780211294
obstreperously	3.3443922736851106
observed	2.0433622780211294
however	1.4253141813090369
held	1.604029584190867
somewhat	1.9464522650130731
aloof	3.3443922736851106
desirous	3.3443922736851106
spoil	2.390149764245786
hilarity	3.3443922736851106
shipmates	2.0433622780211294
sober	2.4413022866931673
face	1.1982642380068727
whole	1.2509705885228757
refrained	2.742332282357148
making	1.7423322823571483
much	1.0499260475235177
noise	2.0656386727322817
rest	1.137566397653261
interested	3.0433622780211294
since	1.6201164040843217
ordained	3.0433622780211294
should	1.1139433523068367
soon	2.488043457135096
become	1.7761905496181156
shipmate	1.8972342423428914
