objected	2.7977290652970024
saying	1.575880315680646
there	1.7264612281068692
occasion	1.4423414073104286
had	1.1437276638531308
been	2.6151893965225406
quiet	1.4686703460327777
had	1.1437276638531308
been	2.6151893965225406
conscious	1.7977290652970024
being	1.0521338488690815
there	1.7264612281068692
mamma	1.1104974642322276
had	1.1437276638531308
really	1.3353310673980463
believe	1.7977290652970024
satisfaction	1.5505744504158758
mrs	1.1349712336154283
herself	1.034301071734065
doubt	1.4895204850058978
mr	1.000692470752985
had	1.1437276638531308
been	2.6151893965225406
aware	1.7185478192493775
close	1.062662715612707
proximity	2.9738203243526837
whether	2.160906967709828
altogether	2.07073033736074
liked	1.913122483999072
nevertheless	2.274850320016665
completely	1.5672801439187285
treated	2.274850320016665
child	1.5672801439187285
quite	1.0123992302862355
had	1.1437276638531308
suspicion	1.8598769720458468
having	1.2295273412300074
occupied	1.7563363801387772
place	1.1956690739690399
continuously	2.9738203243526837
during	1.6313976435304773
absence	2.019577814913359
