agitated	2.19566907396904
think	1.2141524796630532
covering	1.730782275666389
opened	1.575880315680646
eyes	1.2414265645297151
apparent	1.4619369633738093
surprise	1.5505744504158758
recognising	2.9738203243526837
mamma	2.2209949284644552
oh	1.8038766340931165
you	1.5624862015362433
dear	1.2147947342534218
mamma	2.2209949284644552
dreaming	2.274850320016665
nice	1.6837857129901657
dream	1.7066485959496698
about	1.1075329852684888
you	1.5624862015362433
oh	1.8038766340931165
kiss	2.048860635415542
purposely	2.128722284338427
seeming	2.9738203243526837
person	1.5039983083745205
naked	1.4235919712975895
stooped	3.5669772523647842
kissed	1.4487755173158383
tenderly	1.6950667233998546
saying	1.575880315680646
dear	1.2147947342534218
darling	1.0958733727234955
boy	1.0318122713303703
you	1.5624862015362433
comfortable	2.160906967709828
found	1.11348231778169
you	1.5624862015362433
lying	1.7834886261823921
uncovered	2.3717603330247212
extraordinary	1.730782275666389
sticking	2.5758803156806462
seized	1.4423414073104286
left	1.1349712336154283
stooped	3.5669772523647842
kiss	2.048860635415542
