therefore	1.9938034985803055
cannot	1.246909941927104
forgive	1.7942311436751015
hindley	1.246909941927104
wanted	1.7112569086103375
water	1.6580113966571124
handed	2.470924753299968
glass	1.9590413923210936
asked	1.0773495500303805
wish	1.0122869042743188
replied	1.0315920594697052
leaving	1.896893485572249
every	1.133465492009312
inch	1.9590413923210936
sore	2.771954748963949
fighting	3.0729847446279304
legion	2.771954748963949
imps	1.9938034985803055
wonder	1.5678347663080243
next	1.44973545423003
remark	1.5544708047500428
used	1.1539066522518564
boast	2.3740147402919116
stood	1.4709247532999679
between	1.4197722308525866
bodily	2.3740147402919116
harm	1.7112569086103375
meant	1.7305620638057242
certain	1.340590984804962
persons	2.470924753299968
hurt	1.641620980468943
fear	1.2805930551296765
offending	2.5958634899082678
people	1.5415058275856752
really	1.6105867467289743
rise	1.429532068141743
grave	1.6258267132857112
last	1.0686633708452877
nig	1.0395609891409807
