cuffs	2.3528254412219733
bows	1.9268567089496924
tie	1.2278867046136734
took	1.0665187023786986
from	2.8976334681637095
waistcoat	2.130976691605617
pocket	1.551193094988807
paper	1.3385850021073633
glanced	1.4875240151194298
headings	2.5289167002776547
speech	1.750765449894011
undecided	2.829946695941636
lines	1.7885540107834108
from	2.8976334681637095
robert	2.829946695941636
browning	2.3528254412219733
feared	2.3528254412219733
they	1.1445362421449028
would	2.6387399221867143
above	1.6258267132857112
heads	2.2278867046136734
hearers	2.130976691605617
quotation	2.5289167002776547
they	1.1445362421449028
would	2.6387399221867143
recognise	2.0517954455579925
from	2.8976334681637095
shakespeare	2.5289167002776547
from	2.8976334681637095
melodies	2.829946695941636
would	2.6387399221867143
better	1.3528254412219736
indelicate	2.829946695941636
clacking	2.5289167002776547
mens	2.2278867046136734
heels	2.0517954455579925
shuffling	2.3528254412219733
their	1.6342189424729274
soles	2.829946695941636
reminded	2.3528254412219733
their	1.6342189424729274
grade	2.5289167002776547
culture	2.3528254412219733
differed	2.829946695941636
from	2.8976334681637095
would	2.6387399221867143
only	1.0517954455579923
make	1.1964782403620493
