show	1.4846092761122123
hastily	1.4846092761122123
against	1.8463371121298053
unfortunate	2.0681858617461617
guest	2.1473671077937864
fell	3.1351670223539525
heavily	2.1473671077937864
face	1.0469965626762237
sorry	1.8049444269715802
exclaimed	1.1835792804482312
husband	1.670245853074124
helped	2.0681858617461617
him	1.6689075023018618
feet	1.5039144313075992
saying	1.3022690677795297
fell	3.1351670223539525
baron	1.591064607026499
nothing	1.3278231722519178
covered	1.7002090764515674
dust	2.0681858617461617
seemed	1.082909118566868
hurt	1.6422171294738805
both	1.4313637641589874
body	1.524117817395886
mind	1.1473671077937864
however	1.5039144313075992
him	1.6689075023018618
house	1.3022690677795297
given	1.8463371121298053
him	1.6689075023018618
brushing	2.846337112129805
matters	2.0012390721155486
looked	1.0539454226315514
better	1.290034611362518
dinner	1.7002090764515674
served	1.9432471251378618
due	2.0012390721155486
course	1.0469965626762237
every	1.290034611362518
fresh	2.244277120801843
dish	1.7002090764515674
