sought	1.4991713954627366
himself	1.3415635421010685
sorely	2.101231386790699
harm	1.6618986929604362
need	1.271927613959674
pressing	2.226170123398999
servant	2.40226138245468
sons	1.6618986929604362
evaded	2.7032913781186614
seeking	2.101231386790699
shelter	2.226170123398999
took	1.5893480258118247
refuge	2.40226138245468
within	1.6618986929604362
early	1.0800420877207608
looked	1.6241101320710365
onset	1.7490488686793366
surprised	2.40226138245468
hoard	1.1469888773513741
saw	1.4728424567403875
