mile	1.303466057107086
would	1.4443845690526813
seemed	1.145858203745418
would	1.4443845690526813
rather	1.1027523231430727
had	1.0983597174834276
happened	1.7915826961282115
believed	1.573087588519443
had	1.0983597174834276
drinking	2.507586039763011
much	1.2421906291810578
westons	2.361458004084773
wine	2.428404793715386
felt	1.202234670316387
would	1.4443845690526813
talking	1.5533435303236858
nonsense	1.9278024431462006
restrain	2.303466057107086
much	1.2421906291810578
manners	1.5163599640705159
immediately	1.380481241398203
preparing	2.507586039763011
speak	1.079451245734222
exquisite	2.303466057107086
calmness	2.428404793715386
gravity	2.9055260484350485
weather	1.688042104221142
scarcely	3.902567077991447
had	1.0983597174834276
begun	2.1651633589408044
scarcely	3.902567077991447
had	1.0983597174834276
passed	1.4822801744982406
joined	1.9512835389957235
carria	1.4072154946454478
