some	1.7558128819473895
few	1.8688267831217764
my	1.7375289996038816
soldiers	2.2898320958625074
himself	1.3917055284021138
some	1.7558128819473895
present	1.3721833886996389
every	2.2817861657008818
prince	2.6799974106564752
paid	1.7997458639784774
every	2.2817861657008818
prince	2.6799974106564752
enjoys	3.3312247810207323
gift	1.4861267410064756
made	1.479966432301657
only	1.266766791793814
must	2.427906970729936
refund	3.3312247810207323
train	1.0617118368028162
what	2.2577567131579803
merits	2.553073530637089
gain	1.0640530526177185
my	1.7375289996038816
spoil	1.4861267410064756
alone	2.8454795242841655
greedy	3.030194785356751
soul	1.1111166929806773
delights	2.6322547766847135
my	1.7375289996038816
spouse	1.988802100198526
alone	2.8454795242841655
must	2.427906970729936
bless	1.6152214373859333
lustful	3.3312247810207323
nights	2.428134794028789
woman	2.1007758596424586
may	1.0258734115741086
enjoy	1.988802100198526
whats	2.85410352630107
quarrel	2.3769822715814075
what	2.2577567131579803
shores	1.7630230569537373
assembled	2.1007758596424586
nations	1.5908620915264886
draws	1.8840667496785133
what	2.2577567131579803
calls	1.5116808454788637
vengeance	1.583036754014532
cause	1.3867421088705638
fair	1.1465333502031336
