regard	1.8688267831217764
triumph	1.5250448070368452
victors	2.4861267410064753
fly	1.1882099807666373
trembled	2.0759522759174263
flight	1.4281347940287887
peneleus	2.6322547766847135
brave	1.0323717046110257
boeotian	2.4861267410064753
face	1.3721833886996389
foe	1.0280287236002434
polydamas	1.9510135393091264
drew	1.505149978319906
near	1.4121466886446585
razed	2.3769822715814075
shoulder	1.5908620915264886
spear	1.152247833727563
hector	1.5644430379898893
wounded	1.6322547766847135
leitus	2.72916478969277
quits	2.2520435349731076
pierced	1.4619930612897563
wrist	2.85410352630107
raging	1.7514411844039222
pain	1.575349925348241
grasps	2.3312247810207323
once	1.1085083098731492
formidable	2.6322547766847135
lance	1.2413196695813344
vain	1.0028451775819947
hector	1.5644430379898893
idomen	1.8260748027008264
flaming	1.7997458639784774
javelin	1.3312247810207325
manly	1.6780122672453888
breast	1.0711533930356576
brittle	2.85410352630107
poin	1.3444530467544875
